"PARAM" "OV" "PCV"
0 2840000 0.499989940020173
0.0120240480961924 2840000 0.4304921871912
0.0240480961923848 2840000 0.4304921871912
0.0360721442885772 2840000 0.4304921871912
0.0480961923847695 2840000 0.4304921871912
0.0601202404809619 2840000 0.4304921871912
0.0721442885771543 2840000 0.4304921871912
0.0841683366733467 2840000 0.4304921871912
0.0961923847695391 2840000 0.4304921871912
0.108216432865731 2840000 0.4304921871912
0.120240480961924 2840000 0.4304921871912
0.132264529058116 2837807.79741301 0.425378309474375
0.144288577154309 2834856.44015303 0.418483162736599
0.156312625250501 2831905.08289306 0.411578366446201
0.168336673346693 2828953.72563308 0.404666395701815
0.180360721442886 2826002.36837311 0.397749644229583
0.192384769539078 2823051.01111314 0.390830547674526
0.204408817635271 2820099.65385316 0.383911588000709
0.216432865731463 2817148.29659319 0.376995268519468
0.228456913827655 2814196.93933321 0.370084111129732
0.240480961923848 2811245.58207324 0.363180653550152
0.25250501002004 2808294.22481326 0.356287562401045
0.264529058116233 2805342.86755329 0.349407327977009
0.276553106212425 2802391.51029331 0.342542487807499
0.288577154308617 2799440.15303334 0.335695615293576
0.30060120240481 2796488.79577337 0.328869286004706
0.312625250501002 2793537.43851339 0.322066075024587
0.324649298597194 2790586.08125342 0.315288554334047
0.336673346693387 2787634.72399344 0.308539449269636
0.348697394789579 2784683.36673347 0.301821208872615
0.360721442885772 2781732.00947349 0.29513634330122
0.372745490981964 2778780.65221352 0.288487386375937
0.384769539078156 2775829.29495354 0.281876856245097
0.396793587174349 2772877.93769357 0.2753072529863
0.408817635270541 2770202.23788653 0.294418214527537
0.420841683366733 2767640.26096937 0.289043817325155
0.432865731462926 2765093.71423983 0.283719191418917
0.444889779559118 2762562.4587178 0.278445190781477
0.456913827655311 2760046.35708727 0.273222166197522
0.468937875751503 2757545.27367144 0.26805082917994
0.480961923847695 2755059.07440836 0.262932068560727
0.492985971943888 2752587.626827 0.257866020866177
0.50501002004008 2750130.80002366 0.252853539068035
0.517034068136273 2747688.46463892 0.247895052923906
0.529058116232465 2745260.49283488 0.242990858973034
0.541082164328657 2742846.7582729 0.238141829796513
0.55310621242485 2740447.13609168 0.233347790715131
0.565130260521042 2738061.50288568 0.22860988062547
0.577154308617234 2735689.73668404 0.223927656534681
0.589178356713427 2733331.71692973 0.21930227265584
0.601202404809619 2730987.32445917 0.214733246032815
0.613226452905812 2728656.44148211 0.210221545047653
0.625250501002004 2726338.95156193 0.205766908999682
0.637274549098196 2724034.73959626 0.20136979908681
0.649298597194389 2721743.69179791 0.197030468914416
0.661322645290581 2719465.69567612 0.192748726366101
0.673346693386774 2717200.64001818 0.18852532810717
0.685370741482966 2714948.41487132 0.184359901781989
0.697394789579158 2712708.91152492 0.180252458065652
0.709418837675351 2710482.02249301 0.176203669477365
0.721442885771543 2708267.64149707 0.172213029396906
0.733466933867735 2706065.66344915 0.16828058858323
0.745490981963928 2703875.98443522 0.164406507553551
0.75751503006012 2701698.50169882 0.160590887605351
0.769539078156313 2699533.113625 0.156833363885223
0.781563126252505 2697379.71972453 0.153133895520829
0.793587174348697 2695238.22061829 0.149492397079357
0.80561122244489 2693108.51802207 0.145909018636689
0.817635270541082 2690990.51473146 0.142400503243454
0.829659318637274 2688884.11460711 0.138993824643152
0.841683366733467 2686789.22256014 0.135644722892326
0.853707414829659 2684705.74453788 0.132352944348064
0.865731462925852 2682633.58750974 0.129118213352935
0.877755511022044 2680572.65945341 0.125940232864916
0.889779559118236 2678522.86934121 0.122818684972564
0.901803607214429 2676484.12712671 0.119753231502919
0.913827655310621 2674456.34373152 0.116743557496696
0.925851703406814 2672439.43103233 0.113789239828923
0.937875751503006 2670433.30184812 0.11088985639442
0.949899799599198 2668437.86992766 0.108044994103834
0.961923847695391 2666453.04993707 0.10525422298223
0.973947895791583 2664478.75744771 0.10251715080297
0.985971943887776 2662514.90892419 0.0998333120142199
0.997995991983968 2660561.4217126 0.0972022049650274
1.01002004008016 2658618.21402887 0.0946233366774024
1.02204408817635 2656685.20494743 0.0920962002133887
1.03406813627255 2654762.31438991 0.0896202753447561
1.04609218436874 2652849.46311411 0.087195029223223
1.05811623246493 2650946.57270313 0.0848199170603263
1.07014028056112 2649053.56555461 0.0824943827922634
1.08216432865731 2647170.36487023 0.0802179576740207
1.09418837675351 2645296.89464529 0.0779902136792267
1.1062124248497 2643433.07965848 0.0758103400258972
1.11823647294589 2641578.84546187 0.0736777412176977
1.13026052104208 2640135.62509635 0.112463636249302
1.14228456913828 2638762.10883305 0.10957406136738
1.15430861723447 2637388.59256976 0.106725450407098
1.16633266533066 2636015.07630646 0.10391797976746
1.17835671342685 2634641.56004316 0.101151806993435
1.19038076152305 2633268.04377987 0.0984270706164676
1.20240480961924 2631894.52751657 0.0957438906104427
1.21442885771543 2630521.01125328 0.0931023678685275
1.22645290581162 2629147.49498998 0.0905025848182628
1.23847695390782 2627773.97872668 0.08794460522559
1.25050100200401 2626400.46246339 0.0854284742214661
1.2625250501002 2625026.94620009 0.0829542188509372
1.27454909819639 2623653.4299368 0.0805218476595493
1.28657314629259 2622279.9136735 0.0781313513971012
1.29859719438878 2620906.39741021 0.0757827028170579
1.31062124248497 2619532.88114691 0.0734758570120742
1.32264529058116 2618159.36488361 0.0712107518760867
1.33466933867735 2616785.84862032 0.0689873077942104
1.34669338677355 2615412.33235702 0.0668054285755466
1.35871743486974 2614038.81609373 0.0646650012061788
1.37074148296593 2612665.29983043 0.0625658963312307
