"PARAM" "OV" "PCV"
0 2840000 0.5
0.00200400801603206 2840000 0.497827886900041
0.00400801603206413 2840000 0.495651443888669
0.00601202404809619 2840000 0.493471333795022
0.00801603206412826 2840000 0.491288087983404
0.0100200400801603 2840000 0.489102336368628
0.0120240480961924 2840000 0.486914677587091
0.0140280561122244 2840000 0.484725666815714
0.0160320641282565 2840000 0.482535885502803
0.0180360721442886 2840000 0.480346121226455
0.0200400801603206 2840000 0.47815670786607
0.0220440881763527 2840000 0.475968377133616
0.0240480961923848 2840000 0.473782434853451
0.0260521042084168 2840000 0.47159904527024
0.0280561122244489 2840000 0.469420517000338
0.030060120240481 2840000 0.467248377557267
0.032064128256513 2840000 0.465082986606779
0.0340681362725451 2840000 0.462923854930231
0.0360721442885772 2840000 0.460770841312253
0.0380761523046092 2840000 0.458623549155165
0.0400801603206413 2839860.5272533 0.456480018131157
0.0420841683366733 2838375.42813932 0.454323789235076
0.0440881763527054 2836893.62836577 0.452170241581939
0.0460921843687375 2835415.11694998 0.450019103997575
0.0480961923847695 2833939.88295797 0.44787042760866
0.0501002004008016 2832467.91550419 0.445724269199752
0.0521042084168337 2830999.20375122 0.443580696651713
0.0541082164328657 2829533.73690955 0.441439733084371
0.0561122244488978 2828071.50423729 0.439301535448636
0.0581162324649299 2826612.4950399 0.437166384787765
0.0601202404809619 2825156.69866996 0.435034166721317
0.062124248496994 2823704.10452686 0.432904995040897
0.064128256513026 2822254.7020566 0.430778933208462
0.0661322645290581 2820808.4807515 0.428656101274092
0.0681362725450902 2819365.43014996 0.426536706075138
0.0701402805611222 2817925.53983619 0.424420981030304
0.0721442885771543 2816488.79943997 0.422309096737209
0.0741482965931864 2815055.19863642 0.420201066745577
0.0761523046092184 2813624.72714573 0.418096873470422
0.0781563126252505 2812197.37473289 0.415996585002964
0.0801603206412826 2810773.13120753 0.413900316013988
0.0821643286573146 2809351.98642357 0.411807978950923
0.0841683366733467 2807933.93027906 0.409719472978024
0.0861723446893788 2806518.9527159 0.40763479606965
0.0881763527054108 2805107.04371964 0.405554050030594
0.0901803607214429 2803698.19331918 0.403477124774371
0.0921843687374749 2802292.3915866 0.401404035144504
0.094188376753507 2800889.62863689 0.399334861480238
0.0961923847695391 2799489.89462774 0.397269500732686
0.0981963927855711 2798093.17975929 0.395208005809001
0.100200400801603 2796699.47427389 0.393150400109507
0.102204408817635 2795308.76845594 0.391096605709853
0.104208416833667 2793921.05263158 0.389046731978683
0.106212424849699 2792536.31716851 0.387000704428214
0.108216432865731 2791154.55247576 0.384958529198883
0.110220440881764 2789775.74900347 0.382920462779965
0.112224448897796 2788399.89724268 0.38088639491426
0.114228456913828 2787026.98772508 0.378856159823142
0.11623246492986 2785657.01102281 0.376829768810247
0.118236472945892 2784289.95774828 0.374807281916023
0.120240480961924 2782925.81855389 0.37278874847313
0.122244488977956 2781564.58413185 0.37077410105354
0.124248496993988 2780206.24521399 0.368763498367456
0.12625250501002 2778850.7925715 0.36675679713611
0.128256513026052 2777498.21701477 0.364754186021511
0.130260521042084 2776148.50939316 0.362755548468356
0.132264529058116 2774801.66059476 0.360761025162576
0.134268537074148 2773457.66154627 0.35877137771066
0.13627254509018 2772116.50321272 0.3567855126603
0.138276553106212 2770778.17659727 0.354803770890361
0.140280561122244 2769442.67274108 0.352826265057071
0.142284569138277 2768109.98272302 0.350853096207067
0.144288577154309 2766780.09765954 0.348884368855981
0.146292585170341 2765453.00870443 0.346920334088999
0.148296593186373 2764128.70704864 0.344962112054975
0.150300601202405 2762807.1839201 0.343008047568297
0.152304609218437 2761488.4305835 0.341058559804597
0.154308617234469 2760172.4383401 0.339113654031185
0.156312625250501 2758859.19852757 0.337173335975234
0.158316633266533 2757548.70251974 0.335238343351403
0.160320641282565 2756240.9417265 0.33330779820325
0.162324649298597 2754935.90759351 0.331381531479967
0.164328657314629 2753633.5916021 0.32946006896936
0.166332665330661 2752333.98526903 0.327543356529535
0.168336673346693 2751037.08014633 0.325632932037061
0.170340681362725 2749742.8678211 0.32372695328833
0.172344689378758 2748451.33991537 0.321825947619798
0.17434869739479 2747162.48808586 0.319929991955366
0.176352705410822 2745876.30402385 0.318040228331768
0.178356713426854 2744592.77945494 0.316155487348052
0.180360721442886 2743311.90613897 0.314275625596197
0.182364729458918 2742033.67586975 0.312401046177741
0.18436873747495 2740758.08047493 0.310532992016865
0.186372745490982 2739485.11181582 0.308669702019933
0.188376753507014 2738214.76178721 0.3068115702772
0.190380761523046 2736947.02231721 0.304959105667452
0.192384769539078 2735681.88536706 0.303112922890297
0.19438877755511 2734419.34293097 0.301271440161776
0.196392785571142 2733159.38703597 0.299435138328397
0.198396793587174 2731902.00974172 0.297605939981873
0.200400801603206 2730647.20314033 0.295781287402161
0.202404809619238 2729394.95935624 0.293961846622636
0.204408817635271 2728145.27054599 0.292149372201287
0.206412825651303 2726898.12889813 0.290341674428647
0.208416833667335 2725653.526633 0.288539204301508
0.210420841683367 2724411.4560026 0.286743774526983
0.212424849699399 2723171.90929042 0.284953104008237
0.214428857715431 2721934.87881125 0.283167692970289
0.216432865731463 2720700.3569111 0.281389611169078
0.218436873747495 2719468.33596694 0.279616040078186
0.220440881763527 2718238.80838663 0.277848183944932
0.222444889779559 2717011.76660871 0.276087288339679
0.224448897795591 2715787.20310228 0.274330915227575
0.226452905811623 2714565.11036681 0.27258134057761
0.228456913827655 2713345.48093203 0.27083720803241
0.230460921843687 2712128.30735774 0.26909816299256
0.232464929859719 2710913.58223367 0.267366728552553
0.234468937875752 2709701.29817933 0.265639791447024
0.236472945891784 2708491.44784389 0.263919777285102
0.238476953907816 2707284.02390598 0.262205063734882
0.240480961923848 2706079.01907357 0.260495813968704
0.24248496993988 2704876.42608382 0.258794118946624
0.244488977955912 2703676.23770295 0.257096834981086
0.246492985971944 2702478.44672606 0.25540712574193
0.248496993987976 2701283.04597701 0.253722102495961
0.250501002004008 2700090.02830828 0.252044338789736
0.25250501002004 2698899.38660081 0.250371839610065
0.254509018036072 2697711.11376388 0.248705902348558
0.256513026052104 2696525.20273493 0.247045928859484
0.258517034068136 2695341.64647949 0.245392054259936
0.260521042084168 2694160.43799096 0.243744999046006
0.2625250501002 2692981.57029052 0.242102772521906
0.264529058116232 2691805.03642699 0.240468956199154
0.266533066132265 2690630.82947668 0.238839404266227
0.268537074148297 2689458.94254327 0.237218352808785
0.270541082164329 2688289.36875765 0.235601620974698
0.272545090180361 2687122.1012778 0.233993239048356
0.274549098196393 2685957.13328868 0.232388932240508
0.276553106212425 2684794.45800205 0.230792850330996
0.278557114228457 2683634.06865636 0.229200999548452
0.280561122244489 2682475.95851666 0.227616831775476
0.282565130260521 2681320.12087438 0.226037599194879
0.284569138276553 2680166.54904728 0.224464851904078
0.286573146292585 2679015.2363793 0.22289808694387
0.288577154308617 2677866.17624041 0.221337267640627
0.290581162324649 2676719.3620265 0.219783426471378
0.292585170340681 2675574.78715926 0.218234952303659
0.294589178356713 2674432.44508603 0.21669400165415
0.296593186372746 2673292.3292797 0.21515773953526
0.298597194388778 2672154.43323858 0.213629482843624
0.30060120240481 2671018.75048627 0.21210594500021
0.302605210420842 2669885.27457153 0.210589672260357
0.304609218436874 2668753.99906818 0.209079316335302
0.306613226452906 2667624.91757496 0.207574266837665
0.308617234468938 2666498.02371542 0.206076442599585
0.31062124248497 2665373.31113778 0.204582892904164
0.312625250501002 2664250.77351485 0.203097378583171
0.314629258517034 2663130.40454387 0.201616993505298
0.316633266533066 2662012.19794642 0.200141958477205
0.318637274549098 2660896.14746828 0.198674013854321
0.32064128256513 2659782.24687933 0.197210145711576
0.322645290581162 2658670.48997344 0.195754364685504
0.324649298597194 2657560.87056833 0.194303799239905
0.326653306613226 2656453.38250547 0.192857862264238
0.328657314629259 2655348.01964998 0.191419445961553
0.330661322645291 2654244.77589049 0.189986093115054
0.332665330661323 2653143.64513905 0.188557931741971
0.334669338677355 2652044.62133099 0.187136810852874
0.336673346693387 2650947.69842484 0.185720630142315
0.338677354709419 2649852.8704022 0.184310058870061
0.340681362725451 2648760.13126765 0.18290620800501
0.342685370741483 2647669.47504861 0.181507275287247
0.344689378757515 2646580.89579525 0.180114036310263
0.346693386773547 2645494.38758038 0.178727511623487
0.348697394789579 2644409.94449935 0.17734601355977
0.350701402805611 2643327.56066993 0.175969878311241
0.352705410821643 2642247.23023221 0.174600678405459
0.354709418837675 2641168.94734847 0.173236668840232
0.356713426853707 2640092.70620314 0.171877440587038
0.35871743486974 2639018.50100261 0.170525638574875
0.360721442885772 2637946.3259752 0.169179192274234
0.362725450901804 2636876.17537102 0.16783715446479
0.364729458917836 2635808.04346186 0.166502564692351
0.366733466933868 2634741.9245411 0.165173778406856
0.3687374749499 2633677.81292363 0.163850308937683
0.370741482965932 2632615.70294571 0.162531807504187
0.372745490981964 2631555.58896489 0.161220852302131
0.374749498997996 2630497.46535992 0.159915505383396
0.376753507014028 2629441.32653061 0.158615522091105
0.37875751503006 2628387.16689779 0.157321162660049
0.380761523046092 2627334.98090317 0.156034189406536
0.382765531062124 2626284.76300924 0.154753085801929
0.384769539078156 2625236.50769921 0.153477750042646
0.386773547094188 2624190.20947687 0.152208348608087
0.38877755511022 2623145.86286652 0.150946805972915
0.390781563126253 2622103.46241288 0.149691450191526
0.392785571142285 2621063.00268097 0.148442132248389
0.394789579158317 2620024.47825602 0.147198035622912
0.396793587174349 2618987.8837434 0.145962295440226
0.398797595190381 2617953.21376852 0.144732752770999
0.400801603206413 2616920.4629767 0.143509335057292
0.402805611222445 2615889.62603313 0.142291844941626
0.404809619238477 2614860.69762275 0.141079957914825
0.406813627254509 2613833.67245015 0.139875956493811
0.408817635270541 2612808.5452395 0.138678110289147
0.410821643286573 2611785.31073446 0.137486364400101
0.412825651302605 2610763.96369807 0.136300593834849
0.414829659318637 2609744.49891268 0.135119962363362
0.416833667334669 2608726.91117985 0.133947448961619
0.418837675350701 2607711.19532026 0.132781078676809
0.420841683366733 2606697.34617364 0.131620823125952
0.422845691382766 2605685.35859866 0.130466682435046
0.424849699398798 2604675.22747285 0.129318575407594
0.42685370741483 2603666.94769253 0.12817566633668
0.428857715430862 2602660.51417271 0.127040738575227
0.430861723446894 2601655.92184699 0.125911958471333
0.432865731462926 2600653.1656675 0.124789313626713
0.434869739478958 2599652.2406048 0.123672790348023
0.43687374749499 2598653.14164781 0.122562356752665
0.438877755511022 2597655.86380373 0.121457933298783
0.440881763527054 2596660.4020979 0.120358765074952
0.442885771543086 2595666.75157381 0.119267642034795
0.444889779559118 2594674.90729295 0.118182720245109
0.44689378757515 2593684.86433475 0.117104008056269
0.448897795591182 2592696.61779649 0.116031514209217
0.450901803607214 2591710.16279323 0.114965247877965
0.452905811623247 2590725.49445773 0.113905216561399
0.454909819639279 2589742.60794036 0.112851457560302
0.456913827655311 2588761.49840903 0.111804052435733
0.458917835671343 2587782.16104909 0.110762490568647
0.460921843687375 2586804.59106331 0.109728055480917
0.462925851703407 2585828.7836717 0.108700521438298
0.464929859719439 2584854.73411154 0.107679512550666
0.466933867735471 2583882.43763723 0.106665136327886
0.468937875751503 2582911.88952025 0.105657788365997
0.470941883767535 2581943.08504905 0.10465726280831
0.472945891783567 2580976.01952901 0.10366354287869
0.474949899799599 2580010.68828234 0.102676604883196
0.476953907815631 2579047.08664803 0.101696432347071
0.478957915831663 2578085.20998174 0.100723126463612
0.480961923847695 2577125.05365574 0.0997566843153926
0.482965931863727 2576166.61305886 0.0987969465095873
0.48496993987976 2575209.88359637 0.0978438927013552
0.486973947895792 2574254.86068995 0.0968974882422841
0.488977955911824 2573301.53977759 0.0959578077707515
0.490981963927856 2572349.91631352 0.0950246608757551
0.492985971943888 2571399.98576816 0.0940985638217291
0.49498997995992 2570451.74362803 0.0931793607186394
0.496993987975952 2569487.00198836 0.0922697808377378
0.498997995991984 2568507.44950888 0.0913697791179075
0.501002004008016 2567529.6971479 0.0904763902348877
0.503006012024048 2566553.73994786 0.0895895305316158
0.50501002004008 2565579.5729694 0.0887091893842147
0.507014028056112 2564607.19129128 0.0878356047612863
0.509018036072144 2563636.59001025 0.086968604654775
0.511022044088176 2562667.76424103 0.0861080775472851
0.513026052104208 2561700.70911616 0.0852540102618547
0.51503006012024 2560735.419786 0.084406697664607
0.517034068136273 2559771.89141856 0.0835658452776684
0.519038076152305 2558810.1191995 0.0827313351802845
0.521042084168337 2557850.098332 0.0819028414955156
0.523046092184369 2556891.82403668 0.0810820744806207
0.525050100200401 2555935.29155155 0.0802677304595502
0.527054108216433 2554980.49613191 0.0794597962151288
0.529058116232465 2554027.43305029 0.0786585201836367
0.531062124248497 2553076.09759635 0.077863792252054
0.533066132264529 2552126.48507679 0.0770754581930482
0.535070140280561 2551178.59081533 0.0762935958603231
0.537074148296593 2550232.41015258 0.0755184471158397
0.539078156312625 2549287.93844598 0.0747496749968972
0.541082164328657 2548345.17106973 0.0739872750438017
0.543086172344689 2547404.1034147 0.0732316403590179
0.545090180360721 2546464.73088839 0.0724823948805345
0.547094188376753 2545527.0489148 0.0717393454560646
0.549098196392786 2544591.05293441 0.0710026381519258
0.551102204408818 2543656.73840405 0.0702719823588707
0.55310621242485 2542724.1007969 0.0695471679578083
0.555110220440882 2541793.13560234 0.0688283978841127
0.557114228456914 2540863.83832593 0.0681155009632804
0.559118236472946 2539936.20448931 0.0674082553906655
0.561122244488978 2539010.22963016 0.0667068695720127
0.56312625250501 2538085.90930208 0.0660112095574838
0.565130260521042 2537163.23907455 0.0653210426011959
0.567134268537074 2536242.21453287 0.0646366314081946
0.569138276553106 2535322.83127807 0.0639577794800073
0.571142284569138 2534405.08492682 0.0632842986844742
0.57314629258517 2533488.97111143 0.0626165157752434
0.575150300601202 2532574.48547969 0.0619541223200211
0.577154308617234 2531661.62369487 0.0612969878436962
0.579158316633267 2530750.38143562 0.0606462352275526
0.581162324649299 2529840.75439592 0.0600003949304938
0.583166332665331 2528932.73828499 0.0593597400972466
0.585170340681363 2528026.32882723 0.0587245275557653
0.587174348697395 2527121.52176219 0.0580943912839951
0.589178356713427 2526218.31284443 0.0574696048420324
0.591182364729459 2525316.6978435 0.0568500586123079
0.593186372745491 2524416.6725439 0.0562355345192497
0.595190380761523 2523518.23274495 0.0556264853277241
0.597194388777555 2522621.37426077 0.0550224363482123
0.599198396793587 2521726.0929202 0.0544235386204026
0.601202404809619 2520832.38456673 0.0538298937513193
0.603206412825651 2519940.24505846 0.0532411689464813
0.605210420841683 2519049.67026799 0.052658137217069
0.607214428857715 2518160.65608243 0.0520804595863818
0.609218436873748 2517273.19840325 0.0515075196131403
0.61122244488978 2516387.29314628 0.0509396809498323
0.613226452905812 2515502.93624161 0.0503766360791886
0.615230460921844 2514620.12363357 0.0498188954706912
0.617234468937876 2513738.85128062 0.0492659891495201
0.619238476953908 2512859.11515532 0.0487181693666319
0.62124248496994 2511980.91124425 0.0481753961836719
0.623246492985972 2511104.23554798 0.0476379100729064
0.625250501002004 2510229.08408095 0.0471059973554078
0.627254509018036 2509355.45287149 0.0465785407864369
0.629258517034068 2508483.33796168 0.0460562387095727
0.6312625250501 2507612.73540735 0.0455387524341982
0.633266533066132 2506743.64127798 0.0450263199783949
0.635270541082164 2505876.05165668 0.0445189047560555
0.637274549098196 2505009.9626401 0.0440164173236625
0.639278557114228 2504145.37033837 0.04352011368969
0.64128256513026 2503282.27087506 0.0430280149123487
0.643286573146293 2502420.66038712 0.0425408946218413
0.645290581162325 2501560.53502482 0.0420581030455385
0.647294589178357 2500701.89095168 0.0415800351423776
0.649298597194389 2499844.72434441 0.041106230530134
0.651302605210421 2498989.03139291 0.040637684431654
0.653306613226453 2498134.80830012 0.0401730456747351
0.655310621242485 2497282.05128205 0.0397125357511896
0.657314629258517 2496430.75656767 0.0392561634283818
0.659318637274549 2495580.92039886 0.0388038453124388
0.661322645290581 2494732.5390304 0.0383558193332329
0.663326653306613 2493885.60872986 0.0379123624195604
0.665330661322645 2493040.12577756 0.037472600730343
0.667334669338677 2492196.08646655 0.0370365419523965
0.669338677354709 2491353.4871025 0.036604523400006
0.671342685370741 2490512.32400368 0.036176166417213
0.673346693386774 2489672.59350092 0.0357526660841087
0.675350701402806 2488834.29193752 0.0353322813607492
0.677354709418838 2487997.41566921 0.0349157707466263
0.67935871743487 2487161.96106411 0.0345027347730135
0.681362725450902 2486327.92450268 0.034093900896164
0.683366733466934 2485495.30237764 0.0336887765148293
0.685370741482966 2484664.09109394 0.0332872292865714
0.687374749498998 2483834.2870687 0.0328890162475385
0.68937875751503 2483005.88673117 0.03249454240839
0.691382765531062 2482178.88652267 0.032104074166428
