"PARAM" "OV" "PCV1" "PCV2" "PCV3" "PCV4" "PCV5"
0 2839999.93729413 0.491302715023893 0.495967140078698 0 0 0
0.0217835671342685 2839999.82206631 0.486252743296162 0.493533523347738 0 0 0
0.0435671342685371 2839999.17313471 0.480067624644774 0.490418923312865 0 0 0
0.0653507014028056 2839999.96718696 0.47308457457721 0.486805042973188 0 0 0
0.0871342685370741 2837858.06569697 0.465276470059356 0.482939474611514 0 0 0
0.108917835671343 2830006.34328683 0.456611640968549 0.478691049804147 0 0 0
0.130701402805611 2822235.59110417 0.447954543986092 0.474444363550125 0 0 0
0.15248496993988 2814679.3265591 0.439393846585395 0.470240299408282 0 0 0
0.174268537074148 2807037.52424982 0.430751366111708 0.465988308346121 0 0 0
0.196052104208417 2799715.26535277 0.422283999085546 0.46181242614712 0 0 0
0.217835671342685 2792356.94245255 0.413777579604737 0.457604220343717 0 0 0
0.239619238476954 2785078.75560918 0.405310193436077 0.453399551132116 0 0 0
0.261402805611222 2777884.82634639 0.396890430189334 0.449200036594505 0 0 0
0.283186372745491 2770758.88480629 0.38851390348294 0.445000833162196 0 0 0
0.30496993987976 2763713.57045801 0.380194345019758 0.440806220809748 0 0 0
0.326753507014028 2756706.32625304 0.371910324344339 0.436602754139159 0 0 0
0.348537074148297 2749816.91729998 0.363718096410689 0.432416391176173 0 0 0
0.370320641282565 2742961.45166972 0.355569600076955 0.42822020568095 0 0 0
0.392104208416834 2736171.93282399 0.347490404027611 0.424024718502286 0 0 0
0.413887775551102 2729436.55926638 0.339478086989445 0.419826209413956 0 0 0
0.435671342685371 2722729.3126565 0.331521117697217 0.415616178082792 0 0 0
0.457454909819639 2716085.10171693 0.323646392323483 0.41140616206606 0 0 0
0.479238476953908 2709520.31948529 0.315868894639271 0.407201770235098 0 0 0
0.501022044088176 2702922.71450527 0.308122619456987 0.402965722418999 0 0 0
0.522805611222445 2696481.62832471 0.300530531738733 0.398761206211953 0 0 0
0.544589178356713 2690058.44958588 0.293009916788121 0.394541930174697 0 0 0
0.566372745490982 2683661.4090406 0.285570052001767 0.39031058272964 0 0 0
0.58815631262525 2677286.75833275 0.278212682604095 0.38606580340391 0 0 0
0.609939879759519 2670944.52949332 0.270947845055033 0.38181089916119 0 0 0
0.631723446893788 2664638.56813469 0.263781533657111 0.377547146343263 0 0 0
0.653507014028056 2658342.37413974 0.256701197524102 0.373265293399637 0 0 0
0.675290581162325 2652095.30029491 0.249733965542695 0.36897881148795 0 0 0
0.697074148296593 2645889.18870904 0.242877853895167 0.364684798283586 0 0 0
0.718857715430862 2639687.20120335 0.236114058563484 0.360370323922625 0 0 0
0.74064128256513 2633500.61381423 0.229452330826136 0.356039090079753 0 0 0
0.762424849699399 2627333.54564582 0.222897883342 0.351692390455367 0 0 0
0.784208416833667 2621184.05256312 0.216452219844744 0.347329281885519 0 0 0
0.805991983967936 2615038.02613781 0.210109858353294 0.342944585648705 0 0 0
0.827775551102204 2608929.55540268 0.203892372835948 0.338550743318426 0 0 0
0.849559118236473 2602761.9844581 0.1977485110046 0.334121458685762 0 0 0
0.871342685370741 2596686.89893647 0.191754214418211 0.330370657686676 0 0 0
0.89312625250501 2590698.00567897 0.185878817776495 0.327026305679838 0 0 0
0.914909819639279 2584789.38840656 0.180118937457118 0.323706589854918 0 0 0
0.936693386773547 2578906.07303049 0.174447466699514 0.320377384822406 0 0 0
0.958476953907816 2573098.87006303 0.168893282627826 0.317042006532157 0 0 0
0.980260521042084 2567242.13662367 0.163447819392298 0.313676204564638 0 0 0
1.00204408817635 2561413.23215748 0.15816086301296 0.310377002785015 0 0 0
1.02382765531062 2555557.76593074 0.152940046048471 0.307026092023055 0 0 0
1.04561122244489 2549794.69983527 0.147846937320853 0.303724053022902 0 0 0
1.06739478957916 2544097.72212213 0.142869033848914 0.300434995657038 0 0 0
1.08917835671343 2538436.82051296 0.13799256541089 0.29715355065978 0 0 0
1.1109619238477 2532866.74191512 0.133243459016805 0.294231538438057 0 0 0
1.13274549098196 2527478.53335086 0.1286604840883 0.291664200235945 0 0 0
1.15452905811623 2522054.17692742 0.124141406328936 0.288985454090094 0 0 0
1.1763126252505 2516664.91619415 0.119721143853665 0.286274501219485 0 0 0
1.19809619238477 2511302.644364 0.115397169172736 0.283450616401663 0 0 0
1.21987975951904 2506091.01343282 0.111224686385428 0.280750814649657 0 0 0
1.24166332665331 2500955.1719967 0.107169445984935 0.278174401460651 0 0 0
1.26344689378758 2495845.53929248 0.103209911805173 0.27541891297249 0 0 0
