"PARAM" "OV" "PCV"
0 395 0.4311225859351
0.100502512562814 395 0.431122585934269
0.201005025125628 395 0.4311225859351
0.301507537688442 385 0.380137073942621
0.402010050251256 375 0.357908991702505
0.50251256281407 375 0.277353489873455
0.603015075376884 375 0.287758298320979
0.703517587939698 375 0.277353489873455
0.804020100502513 365 0.235039993569156
0.904522613065327 355 0.232451738723352
1.00502512562814 355 0.198093931981961
1.10552763819095 345 0.171887350090002
1.20603015075377 345 0.156193849632883
1.30653266331658 340 0.107928053323776
1.4070351758794 340 0.107928053323774
1.50753768844221 335 0.0821528909007721
1.60804020100503 335 0.0821528909007721
1.70854271356784 325 0.0755630150754792
1.80904522613065 325 0.0578290346869114
1.90954773869347 325 0.0578290346869109
2.01005025125628 325 0.0453848719124132
2.1105527638191 320 0.0433821667579167
2.21105527638191 315 0.0157278605954155
2.31155778894472 315 0.0157278605954155
2.41206030150754 315 0.0157278605954156
2.51256281407035 315 0.0157278605954156
2.61306532663317 315 0.0157278605954155
2.71356783919598 315 0.0157278605954156
2.81407035175879 315 0.0157278605954155
2.91457286432161 310 0.00603665857156791
3.01507537688442 310 0.00603665857156791
3.11557788944724 310 0.00603665857156791
3.21608040201005 300 0.00232072672752757
3.31658291457286 300 0.00544585052386259
3.41708542713568 300 0.00232072672752757
3.51758793969849 300 0.00136326342786217
3.61809045226131 300 0.00136326342786217
3.71859296482412 300 0.0023207267275276
3.81909547738693 300 0.00136326342786217
3.91959798994975 300 0.00136326342786217
4.02010050251256 300 0.00136326342786217
4.12060301507538 300 0.00136326342786217
4.22110552763819 285 0.000660986769720229
4.321608040201 285 0.000617477726284998
4.42211055276382 285 0.000274781053201956
4.52261306532663 285 0.000347301973451249
4.62311557788945 285 0.000274781053201955
4.72361809045226 285 0.000274781053201955
4.82412060301507 285 0.000108013159609202
4.92462311557789 285 0.000108013159609202
5.0251256281407 285 0.000108013159609203
5.12562814070352 285 0.000108013159609202
5.22613065326633 285 0.000108013159609203
5.32663316582915 275 4.0663028483464e-06
5.42713567839196 275 3.61896501510368e-05
5.52763819095477 275 3.61896501510368e-05
5.62814070351759 275 4.06630284834635e-06
5.7286432160804 275 6.45753096677242e-06
5.82914572864322 275 6.45753096677242e-06
5.92964824120603 275 4.06630284834635e-06
6.03015075376884 275 4.0663028483464e-06
6.13065326633166 275 6.45753096677242e-06
6.23115577889447 275 4.06630284834635e-06
6.33165829145729 275 4.06630284834635e-06
6.4321608040201 275 4.0663028483464e-06
6.53266331658291 275 4.0663028483464e-06
6.63316582914573 265 1.27800195685585e-06
6.73366834170854 265 1.27800195685587e-06
6.83417085427136 265 1.27800195685587e-06
6.93467336683417 265 1.27800195685587e-06
7.03517587939699 260 3.57510188445935e-06
7.1356783919598 260 3.12688040423622e-06
7.23618090452261 260 1.02336339148774e-06
7.33668341708543 260 1.02336339148773e-06
7.43718592964824 260 1.02336339148773e-06
7.53768844221106 260 1.02336339148774e-06
7.63819095477387 260 1.02336339148774e-06
7.73869346733668 255 3.08590627447229e-08
7.8391959798995 255 3.08590627447229e-08
7.93969849246231 250 9.04917610400215e-09
8.04020100502513 250 5.94003535808679e-08
8.14070351758794 250 4.89899714096982e-08
8.24120603015075 250 9.04917610400215e-09
8.34170854271357 250 5.94003535808679e-08
8.44221105527638 250 9.04917610400199e-09
8.5427135678392 250 9.04917610400215e-09
8.64321608040201 250 9.04917610400199e-09
8.74371859296483 250 9.04917610400215e-09
8.84422110552764 250 9.04917610400199e-09
8.94472361809045 250 9.04917610400199e-09
9.04522613065327 250 9.04917610400215e-09
9.14572864321608 235 1.91166683736462e-09
9.24623115577889 235 3.19860210120954e-10
9.34673366834171 235 6.73520143040518e-10
9.44723618090452 235 2.29998537915126e-13
9.54773869346734 235 2.29998537915126e-13
9.64824120603015 235 3.19860210120961e-10
9.74874371859297 235 9.59411701570742e-12
9.84924623115578 235 9.59411701570742e-12
9.94974874371859 235 2.29998537915126e-13
10.0502512562814 235 2.44614744981693e-14
10.1507537688442 235 6.60062672283815e-12
10.251256281407 235 1.85630674665997e-12
10.3517587939699 235 9.59411701570742e-12
10.4522613065327 235 2.80246921590393e-11
10.5527638190955 235 1.85630674665997e-12
10.6532663316583 235 2.29998537915126e-13
10.7537688442211 235 2.44614744981693e-14
10.8542713567839 235 2.29998537915126e-13
10.9547738693467 235 2.29998537915126e-13
11.0552763819095 235 2.29998537915126e-13
11.1557788944724 235 2.44614744981693e-14
11.2562814070352 235 2.44614744981693e-14
11.356783919598 235 2.44614744981693e-14
11.4572864321608 235 2.44614744981693e-14
11.5577889447236 230 0
11.6582914572864 230 0
11.7587939698492 230 4.12436565410237e-24
11.8592964824121 230 0
