"PARAM" "OV" "PCV1" "PCV2" "PCV3" "PCV4" "PCV5"
0 2840000 0.5 0.5 0.5 0.5 0.5
0.0721442885771543 2840000 0.481427281520302 0.490791780297109 0.490791780297109 0.490791780297109 0.490791780297109
0.144288577154309 2834856.44015303 0.461965472110101 0.481316155297688 0.481316155297688 0.481316155297688 0.481316155297688
0.216432865731463 2817148.29659319 0.442181073344707 0.47160979692912 0.47160979692912 0.47160979692912 0.47160979692912
0.288577154308617 2799440.15303334 0.421966437279831 0.461655578189192 0.461655578189192 0.461655578189192 0.461655578189192
0.360721442885772 2781732.00947349 0.40139728479187 0.451450390128104 0.451450390128104 0.451450390128104 0.451450390128104
0.432865731462926 2765093.71423983 0.396405886517786 0.449386001734429 0.449386001734429 0.449386001734429 0.449386001734429
0.50501002004008 2750130.80002366 0.380192272836083 0.441440660301404 0.441440660301404 0.441440660301404 0.441440660301404
0.577154308617234 2735689.73668404 0.364345538997767 0.43363490720793 0.43363490720793 0.43363490720793 0.43363490720793
0.649298597194389 2721743.69179791 0.348884470149287 0.425968115855985 0.425968115855985 0.425968115855985 0.425968115855985
0.721442885771543 2708267.64149707 0.333825184363287 0.418439496885718 0.418439496885718 0.418439496885718 0.418439496885718
0.793587174348697 2695238.22061829 0.319181195140367 0.411048112471689 0.411048112471689 0.411048112471689 0.411048112471689
0.865731462925852 2682633.58750974 0.304963494440868 0.403792889816954 0.403792889816954 0.403792889816954 0.403792889816954
0.937875751503006 2670433.30184812 0.291180653298671 0.396672633867284 0.396672633867284 0.396672633867284 0.396672633867284
1.01002004008016 2658618.21402887 0.277838937096666 0.389686039269919 0.389686039269919 0.389686039269919 0.389686039269919
1.08216432865731 2647170.36487023 0.264942432664513 0.3828317016029 0.3828317016029 0.3828317016029 0.3828317016029
1.15430861723447 2637388.59256975 0.295506624464953 0.410903138363477 0.410903138363477 0.410903138363477 0.410903138363477
1.22645290581162 2629147.49498998 0.282440988711041 0.40467756500908 0.40467756500908 0.40467756500908 0.40467756500908
1.29859719438878 2620906.3974102 0.269517225869891 0.398373851531016 0.398373851531016 0.398373851531016 0.398373851531016
1.37074148296593 2612665.29983043 0.256768123827706 0.391992277293283 0.391992277293283 0.391992277293283 0.391992277293283
1.44288577154309 2604424.20225066 0.24422600959492 0.385533239141988 0.385533239141988 0.385533239141988 0.385533239141988
1.51503006012024 2596183.10467088 0.231922366668736 0.378997260071875 0.378997260071875 0.378997260071875 0.378997260071875
1.58717434869739 2587942.00709111 0.219887450303511 0.372384998323289 0.372384998323289 0.372384998323289 0.372384998323289
1.65931863727455 2579700.90951133 0.208149910268784 0.365697256914715 0.365697256914715 0.365697256914715 0.365697256914715
1.7314629258517 2571459.81193156 0.196736431052081 0.358934993613524 0.358934993613524 0.358934993613524 0.358934993613524
1.80360721442886 2562947.46292585 0.185628102829997 0.352058679668148 0.352058679668148 0.352058679668148 0.352058679668148
1.87575150300601 2554376.72144289 0.174886648464394 0.345096908593056 0.345096908593056 0.345096908593056 0.345096908593056
1.94789579158317 2545805.97995992 0.164541868547091 0.338059384193113 0.338059384193113 0.338059384193113 0.338059384193113
2.02004008016032 2537235.23847695 0.154610492250824 0.330947711853947 0.330947711853947 0.330947711853947 0.330947711853947
2.09218436873747 2528664.49699399 0.145105853602611 0.323763721765085 0.323763721765085 0.323763721765085 0.323763721765085
2.16432865731463 2520093.75551102 0.136037805756025 0.31650948325567 0.31650948325567 0.31650948325567 0.31650948325567
2.23647294589178 2511523.01402806 0.127412705957993 0.3091873196063 0.3091873196063 0.3091873196063 0.3091873196063
2.30861723446894 2502952.27254509 0.119233470064119 0.301799823298567 0.301799823298567 0.301799823298567 0.301799823298567
2.38076152304609 2494381.53106212 0.111499692885819 0.294349871652999 0.294349871652999 0.294349871652999 0.294349871652999
2.45290581162325 2485810.78957916 0.104207828319543 0.286840642793693 0.286840642793693 0.286840642793693 0.286840642793693
2.5250501002004 2477240.04809619 0.0973514212458772 0.279275631863887 0.279275631863887 0.279275631863887 0.279275631863887
2.59719438877756 2468669.30661323 0.0909213816964407 0.271658667400819 0.271658667400819 0.271658667400819 0.271658667400819
2.66933867735471 2460098.56513026 0.0849062908333427 0.263993927760381 0.263993927760381 0.263993927760381 0.263993927760381
2.74148296593186 2451986.00780431 0.11372922405099 0.308356886859012 0.308356886859012 0.308356886859012 0.308356886859012
2.81362725450902 2445022.57259955 0.108121285939905 0.304102657865094 0.304102657865094 0.304102657865094 0.304102657865094
2.88577154308617 2438163.08607113 0.102735529406269 0.299891943207996 0.299891943207996 0.299891943207996 0.299891943207996
2.95791583166333 2431405.23787768 0.097567044065699 0.295724764434148 0.295724764434148 0.295724764434148 0.295724764434148
3.03006012024048 2424746.78563987 0.0926107446169245 0.291601126643721 0.291601126643721 0.291601126643721 0.291601126643721
3.10220440881764 2418185.55245963 0.0878613958927946 0.287521018947169 0.287521018947169 0.287521018947169 0.287521018947169
3.17434869739479 2411719.42454733 0.0833136369775229 0.283484414919359 0.283484414919359 0.283484414919359 0.283484414919359
3.24649298597194 2405346.34895128 0.0789620043276241 0.279491273050927 0.279491273050927 0.279491273050927 0.279491273050927
3.3186372745491 2399064.33138462 0.074800953844827 0.275541537196469 0.275541537196469 0.275541537196469 0.275541537196469
3.39078156312625 2392871.43414473 0.0708248818596287 0.271635137019252 0.271635137019252 0.271635137019252 0.271635137019252
3.46292585170341 2386765.77412046 0.0670281449940217 0.267771988432087 0.267771988432087 0.267771988432087 0.267771988432087
3.53507014028056 2380723.68737475 0.0633255343019579 0.263866549950439 0.263866549950439 0.263866549950439 0.263866549950439
3.60721442885772 2374230.70140281 0.0580841132484842 0.258046854894844 0.258046854894844 0.258046854894844 0.258046854894844
3.67935871743487 2366518.66696356 0.0532302706590085 0.252285998146683 0.252285998146683 0.252285998146683 0.252285998146683
3.75150300601202 2358168.63356342 0.0487163909395747 0.246552047939084 0.246552047939084 0.246552047939084 0.246552047939084
3.82364729458918 2349818.60016329 0.0444999001378918 0.240805640831892 0.240805640831892 0.240805640831892 0.240805640831892
3.89579158316633 2341468.56676316 0.0405732276785147 0.235049140973765 0.235049140973765 0.235049140973765 0.235049140973765
3.96793587174349 2333118.53336302 0.036927551023206 0.229285027298465 0.229285027298465 0.229285027298465 0.229285027298465
4.04008016032064 2324768.49996289 0.0335529392285091 0.223515895428507 0.223515895428507 0.223515895428507 0.223515895428507
4.1122244488978 2316418.46656276 0.0304385080303328 0.217744459338283 0.217744459338283 0.217744459338283 0.217744459338283
4.18436873747495 2308068.43316262 0.0275725827250582 0.211973552742998 0.211973552742998 0.211973552742998 0.211973552742998
4.2565130260521 2299718.39976249 0.0249428649977981 0.206206130177333 0.206206130177333 0.206206130177333 0.206206130177333
4.32865731462926 2291368.36636235 0.0225365998742878 0.200445267725222 0.200445267725222 0.200445267725222 0.200445267725222
4.40080160320641 2283018.33296222 0.0203407391392448 0.19469416335967 0.19469416335967 0.19469416335967 0.19469416335967
4.47294589178357 2274668.29956209 0.0183420978589796 0.188956136848973 0.188956136848973 0.188956136848973 0.188956136848973
4.54509018036072 2266318.26616195 0.0165275010508119 0.183234629183266 0.183234629183266 0.183234629183266 0.183234629183266
4.61723446893788 2257968.23276182 0.0148839180322806 0.177533201472824 0.177533201472824 0.177533201472824 0.177533201472824
4.68937875751503 2249618.19936169 0.0133985825315388 0.171855533267274 0.171855533267274 0.171855533267274 0.171855533267274
4.76152304609218 2241268.16596155 0.0120590972173785 0.166205420242636 0.166205420242636 0.166205420242636 0.166205420242636
4.83366733466934 2232918.13256142 0.0108535218842548 0.160586771201132 0.160586771201132 0.160586771201132 0.160586771201132
4.90581162324649 2224850.73336718 0.0177105742418877 0.193152260799977 0.193152260799977 0.193152260799977 0.193152260799977
4.97795591182365 2217341.12474912 0.0164381020913139 0.189816967743186 0.189816967743186 0.189816967743186 0.189816967743186
5.0501002004008 2209904.97669932 0.0152457998654484 0.186521116580761 0.186521116580761 0.186521116580761 0.186521116580761
5.12224448897796 2202541.21655422 0.0141295635599976 0.183264684225136 0.183264684225136 0.183264684225136 0.183264684225136
5.19438877755511 2195248.79243303 0.0130854232234147 0.180047635608072 0.180047635608072 0.180047635608072 0.180047635608072
5.26653306613226 2188026.67273677 0.0121095446813554 0.176869923902465 0.176869923902465 0.176869923902465 0.176869923902465
5.33867735470942 2180873.84566182 0.0111982306461132 0.173731490747403 0.173731490747403 0.173731490747403 0.173731490747403
5.41082164328657 2173789.31872737 0.0103479212497389 0.170632266476204 0.170632266476204 0.170632266476204 0.170632266476204
5.48296593186373 2166772.11831633 0.00955519403990418 0.167572170347203 0.167572170347203 0.167572170347203 0.167572170347203
5.55511022044088 2159821.28922927 0.00881676347764064 0.164551110777042 0.164551110777042 0.164551110777042 0.164551110777042
5.62725450901804 2152935.89425101 0.00812947997589957 0.161568985576239 0.161568985576239 0.161568985576239 0.161568985576239
5.69939879759519 2146115.01372929 0.00749032851746172 0.158625682186779 0.158625682186779 0.158625682186779 0.158625682186779
5.77154308617234 2139357.74516534 0.00689642689008918 0.155721077921527 0.155721077921527 0.155721077921527 0.155721077921527
5.8436873747495 2132663.20281578 0.00634502357598845 0.152855040205208 0.152855040205208 0.152855040205208 0.152855040205208
5.91583166332665 2126030.51730555 0.0058334953316533 0.150027426816757 0.150027426816757 0.150027426816757 0.150027426816757
5.98797595190381 2119458.83525159 0.00535934449300941 0.147238086132795 0.147238086132795 0.147238086132795 0.147238086132795
6.06012024048096 2112947.31889679 0.00492019603950467 0.144486857372041 0.144486857372041 0.144486857372041 0.144486857372041
6.13226452905812 2106495.14575396 0.00451379444940069 0.141773570840427 0.141773570840427 0.141773570840427 0.141773570840427
6.20440881763527 2100101.50825952 0.00413800037704272 0.13909804817673 0.13909804817673 0.13909804817673 0.13909804817673
6.27655310621243 2093765.61343652 0.00379078718133439 0.136460102598502 0.136460102598502 0.136460102598502 0.136460102598502
6.34869739478958 2087486.68256684 0.00347023733303686 0.133859539148112 0.133859539148112 0.133859539148112 0.133859539148112
6.42084168336673 2081263.95087205 0.00317453872686724 0.131296154938701 0.131296154938701 0.131296154938701 0.131296154938701
6.49298597194389 2075096.66720295 0.00290198092270233 0.128769739399872 0.128769739399872 0.128769739399872 0.128769739399872
6.56513026052104 2068984.09373729 0.00265095133851508 0.12628007452291 0.12628007452291 0.12628007452291 0.12628007452291
6.6372745490982 2062925.50568551 0.00241993141599621 0.123826935105385 0.123826935105385 0.123826935105385 0.123826935105385
6.70941883767535 2056920.19100424 0.00220749277815335 0.121410088994936 0.121410088994936 0.121410088994936 0.121410088994936
6.7815631262525 2050967.45011734 0.0020122933965453 0.119029297332086 0.119029297332086 0.119029297332086 0.119029297332086
6.85370741482966 2045066.59564423 0.00183307378420946 0.116684314791913 0.116684314791913 0.116684314791913 0.116684314791913
6.92585170340681 2039216.95213529 0.00166865322878409 0.114374889824433 0.114374889824433 0.114374889824433 0.114374889824433
6.99799599198397 2033417.85581412 0.00151792607882087 0.112100764893521 0.112100764893521 0.112100764893521 0.112100764893521
7.07014028056112 2027668.65432645 0.00137985809483366 0.109861676714249 0.109861676714249 0.109861676714249 0.109861676714249
