"PARAM" "OV" "PCV1" "PCV2" "PCV3" "PCV4" "PCV5"
0 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.0232464929859719 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.0464929859719439 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.0697394789579158 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.0929859719438878 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.11623246492986 395 0.371195261832954 0.319197455904993 0.425811767578125 0.394775190279927 0
0.139478957915832 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.162725450901804 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.185971943887776 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.209218436873747 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.232464929859719 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.255711422845691 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.278957915831663 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.302204408817635 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.325450901803607 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.348697394789579 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.371943887775551 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.395190380761523 395 0.371195261832954 0.319197455904993 0.425811767578125 0.394775190279927 0
0.418436873747495 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.441683366733467 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.464929859719439 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.488176352705411 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.511422845691383 395 0.33203921889843 0.267319753300013 0.402534484863281 0.362185362839612 0
0.534669338677355 395 0.332039218898577 0.267318779559725 0.402534484863281 0.362191991486113 0
0.557915831663327 385 0.221987669202035 0.136910485903283 0.331756591796875 0.267233273670383 0
0.581162324649299 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.60440881763527 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.627655310621242 385 0.292635548054024 0.217584131089818 0.378204345703125 0.328900426576743 0
0.650901803607214 385 0.221987669202035 0.136910485903283 0.331756591796875 0.267233273670383 0
0.674148296593186 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.697394789579158 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.72064128256513 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.743887775551102 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.767134268537074 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.790380761523046 385 0.221987669202035 0.136910485903283 0.331756591796875 0.267233273670383 0
0.813627254509018 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.83687374749499 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.860120240480962 385 0.221987669202035 0.136910485903283 0.331756591796875 0.267233273670383 0
0.883366733466934 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.906613226452906 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.929859719438878 385 0.221987669202035 0.136910485903283 0.331756591796875 0.267233273670383 0
0.95310621242485 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.976352705410822 375 0.136377726882879 0.058426495473054 0.267120361328125 0.186941130550681 0
0.999599198396794 375 0.170516845959184 0.0865929817684388 0.294631958007812 0.220043039095891 0
1.02284569138277 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.04609218436874 375 0.161048817772874 0.0784309820464906 0.287200927734375 0.210973360883197 0
1.06933867735471 375 0.0775243250430655 0.0208282159500382 0.212127685546875 0.125258229996688 0
1.09258517034068 375 0.17051684595919 0.0865927313971419 0.294631958007812 0.220045644435417 0
1.11583166332665 375 0.0775243250430641 0.0208281891135906 0.212127685546875 0.125257313733004 0
1.13907815631263 375 0.067071808765384 0.0160963458150478 0.1988525390625 0.112673334578651 0
1.1623246492986 375 0.0775243250430641 0.0208281891135906 0.212127685546875 0.125257313733004 0
1.18557114228457 375 0.0775243250430655 0.0208282159500382 0.212127685546875 0.125258229996688 0
1.20881763527054 375 0.0947731800534719 0.0300807487581711 0.230239868164062 0.144390214094275 0
1.23206412825651 375 0.0775243250430641 0.0208281891135906 0.212127685546875 0.125257313733004 0
1.25531062124248 375 0.0775243250430641 0.0208281891135906 0.212127685546875 0.125257313733004 0
1.27855711422846 375 0.067071808765384 0.0160963458150478 0.1988525390625 0.112673334578651 0
1.30180360721443 375 0.0775243250430641 0.0208281891135906 0.212127685546875 0.125257313733004 0
1.3250501002004 375 0.067071808765384 0.0160963458150478 0.1988525390625 0.112673334578651 0
1.34829659318637 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.37154308617234 375 0.0775243250430655 0.0208282159500382 0.212127685546875 0.125258229996688 0
1.39478957915832 375 0.0775243250430641 0.0208281891135906 0.212127685546875 0.125257313733004 0
1.41803607214429 375 0.0775243250430655 0.0208282159500382 0.212127685546875 0.125258229996688 0
1.44128256513026 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.46452905811623 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.4877755511022 375 0.0775243250430655 0.0208282159500382 0.212127685546875 0.125258229996688 0
1.51102204408818 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.53426853707415 375 0.0775243250430655 0.0208282159500382 0.212127685546875 0.125258229996688 0
1.55751503006012 375 0.0775243250430641 0.0208281891135906 0.212127685546875 0.125257313733004 0
1.58076152304609 375 0.0775243250430655 0.0208282159500382 0.212127685546875 0.125258229996688 0
1.60400801603206 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.62725450901804 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.65050100200401 375 0.0828179318142605 0.0237141434888057 0.216751098632812 0.130790076337713 0
1.67374749498998 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.69699398797595 375 0.0828179318142578 0.0237143564528363 0.216751098632812 0.130793089422023 0
1.72024048096192 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.7434869739479 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.76673346693387 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.78997995991984 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.81322645290581 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.83647294589178 375 0.0670718087653847 0.0160963314929778 0.1988525390625 0.112671193901864 0
1.85971943887776 375 0.067071808765384 0.0160963458150478 0.1988525390625 0.112673334578651 0
1.88296593186373 375 0.067071808765384 0.0160963458150478 0.1988525390625 0.112673334578651 0
1.9062124248497 365 0.0387523036532165 0.00575313364667116 0.16168212890625 0.0771747011579476 0
1.92945891783567 365 0.0637066038262361 0.0146710123027354 0.19482421875 0.108569531032641 0
1.95270541082164 365 0.0387523036532165 0.00575313364667116 0.16168212890625 0.0771747011579476 0
1.97595190380762 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
1.99919839679359 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.02244488977956 365 0.0387523036532168 0.00575301171377917 0.16168212890625 0.0771747550651175 0
2.04569138276553 365 0.0387523036532168 0.00575301171377917 0.16168212890625 0.0771747550651175 0
2.0689378757515 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.09218436873748 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.11543086172345 365 0.0325161439369627 0.0041768442686046 0.149444580078125 0.0679759560151287 0
2.13867735470942 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.16192384769539 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.18517034068136 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.20841683366733 365 0.0325161439369627 0.0041768442686046 0.149444580078125 0.0679759560151287 0
2.23166332665331 365 0.0325161439369627 0.0041768442686046 0.149444580078125 0.0679759560151287 0
2.25490981963928 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.27815631262525 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.30140280561122 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.32464929859719 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.34789579158317 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679820259470234 0
2.37114228456914 355 0.0176094047607295 0.00128893008016442 0.120819091796875 0.044997941059017 0
2.39438877755511 355 0.0143448893533495 0.00087884624781314 0.11083984375 0.0388835937099212 0
2.41763527054108 355 0.0192000411495743 0.00153379427611693 0.12322998046875 0.0473952593294108 0
2.44088176352705 355 0.0176094047607292 0.00128888317376343 0.120819091796875 0.0449985490220904 0
2.46412825651303 355 0.0143448893533497 0.000878876311698456 0.11083984375 0.0388882241108748 0
2.487374749499 355 0.0143448893533495 0.00087884624781314 0.11083984375 0.0388835937099212 0
2.51062124248497 355 0.0176094047607292 0.00128888317376343 0.120819091796875 0.0449985490220904 0
2.53386773547094 355 0.0176094047607295 0.00128893008016442 0.120819091796875 0.044997941059017 0
2.55711422845691 355 0.0176094047607292 0.00128888317376343 0.120819091796875 0.0449985490220904 0
2.58036072144289 355 0.0143448893533495 0.00087884624781314 0.11083984375 0.0388835937099212 0
2.60360721442886 355 0.0143448893533495 0.00087884624781314 0.11083984375 0.0388835937099212 0
2.62685370741483 355 0.0143448893533497 0.000878876311698456 0.11083984375 0.0388882241108748 0
2.6501002004008 355 0.0143448893533497 0.000878876311698456 0.11083984375 0.0388882241108748 0
2.67334669338677 355 0.0143448893533497 0.000878876311698456 0.11083984375 0.0388882241108748 0
