"PARAM" "OV" "PCV"
0 320 0.494388636638427
0.0050251256281407 315 0.341759897246349
0.0100502512562814 315 0.427013291074615
0.0150753768844221 315 0.364564993470184
0.0201005025125628 315 0.313157419023223
0.0251256281407035 315 0.313157419023223
0.0301507537688442 315 0.313157419023223
0.0351758793969849 310 0.232704742874856
0.0402010050251256 310 0.26701741261503
0.0452261306532663 310 0.232704742874856
0.050251256281407 310 0.232704742874856
0.0552763819095477 310 0.232704742874856
0.0603015075376884 310 0.232704742874856
0.0653266331658292 300 0.180960224644748
0.0703517587939698 300 0.147772712243222
0.0753768844221105 300 0.180960224644748
0.0804020100502513 300 0.122250857891912
0.085427135678392 300 0.122250857891912
0.0904522613065327 300 0.144136171398926
0.0954773869346734 300 0.122250857891912
0.100502512562814 300 0.122250857891912
0.105527638190955 290 0.119632537898515
0.110552763819095 290 0.114268330237515
0.115577889447236 285 0.105141386484892
0.120603015075377 285 0.0716080134471577
0.125628140703518 285 0.0463418629095912
0.130653266331658 285 0.0441270400822161
0.135678391959799 285 0.0441270400822161
0.14070351758794 285 0.0441270400822161
0.14572864321608 275 0.0199013039946795
0.150753768844221 275 0.00969225832168008
0.155778894472362 275 0.0408176387988813
0.160804020100503 275 0.0202834380607191
0.165829145728643 275 0.00759784991680856
0.170854271356784 275 0.0187043746691526
0.175879396984925 275 0.0230243893845558
0.180904522613065 275 0.00629757775447137
0.185929648241206 275 0.0187043746691526
0.190954773869347 275 0.0141070814420665
0.195979899497487 275 0.00759784991680856
0.201005025125628 275 0.00871916361446989
0.206030150753769 275 0.00759784991680856
0.21105527638191 265 0.00884579479106118
0.21608040201005 265 0.0152630470744295
0.221105527638191 265 0.00884579479106118
0.226130653266332 265 0.00400951641646852
0.231155778894472 265 0.0106213284706715
0.236180904522613 265 0.00400951641646852
0.241206030150754 265 0.00400951641646852
0.246231155778894 265 0.00400951641646852
0.251256281407035 260 0.00159459549380625
0.256281407035176 255 0.00193534302788811
0.261306532663317 255 0.00405227342606651
0.266331658291457 255 0.000893118818868222
0.271356783919598 255 0.000643807528672324
0.276381909547739 255 0.00193534302788811
0.281407035175879 255 0.000574551235472121
0.28643216080402 255 2.50201089989632e-05
0.291457286432161 255 0.000574551235472121
0.296482412060302 255 0.000893118818868222
0.301507537688442 255 0.000574551235472121
0.306532663316583 255 2.50201089989632e-05
0.311557788944724 255 2.50201089989632e-05
0.316582914572864 255 2.50201089989632e-05
0.321608040201005 255 2.50201089989632e-05
0.326633165829146 255 2.50201089989632e-05
0.331658291457286 255 2.50201089989632e-05
0.336683417085427 255 2.50201089989632e-05
0.341708542713568 255 2.50201089989632e-05
0.346733668341709 255 2.50201089989632e-05
0.351758793969849 255 2.50201089989632e-05
0.35678391959799 255 2.50201089989632e-05
0.361809045226131 255 2.50201089989632e-05
0.366834170854271 255 2.50201089989632e-05
0.371859296482412 245 5.83260901909632e-07
0.376884422110553 245 5.83260901909632e-07
0.381909547738693 245 5.83260901909632e-07
0.386934673366834 245 5.83260901909632e-07
0.391959798994975 245 5.83260901909632e-07
0.396984924623116 245 5.83260901909632e-07
0.402010050251256 245 5.83260901909632e-07
0.407035175879397 245 5.83260901909632e-07
0.412060301507538 245 5.83260901909632e-07
0.417085427135678 245 5.83260901909632e-07
0.422110552763819 245 5.83260901909632e-07
0.42713567839196 245 5.83260901909632e-07
0.4321608040201 245 5.83260901909632e-07
0.437185929648241 245 5.83260901909632e-07
0.442211055276382 245 5.83260901909632e-07
0.447236180904523 245 5.83260901909632e-07
0.452261306532663 245 5.83260901909632e-07
0.457286432160804 245 5.83260901909632e-07
0.462311557788945 245 5.83260901909632e-07
0.467336683417085 245 5.83260901909632e-07
0.472361809045226 245 5.83260901909632e-07
0.477386934673367 245 5.83260901909632e-07
0.482412060301508 235 1.63702460809212e-07
0.487437185929648 235 -2.22044604925031e-16
0.492462311557789 235 -2.22044604925031e-16
0.49748743718593 235 -2.22044604925031e-16
0.50251256281407 235 1.63702460809212e-07
0.507537688442211 235 -2.22044604925031e-16
0.512562814070352 235 1.63702460809212e-07
0.517587939698492 235 1.63702460809212e-07
0.522613065326633 235 -2.22044604925031e-16
0.527638190954774 235 3.61123519976303e-09
0.532663316582915 235 -2.22044604925031e-16
0.537688442211055 235 -2.22044604925031e-16
0.542713567839196 235 -2.22044604925031e-16
0.547738693467337 235 -2.22044604925031e-16
0.552763819095477 235 -2.22044604925031e-16
0.557788944723618 235 -2.22044604925031e-16
0.562814070351759 235 -2.22044604925031e-16
0.5678391959799 235 -2.22044604925031e-16
0.57286432160804 235 -2.22044604925031e-16
0.577889447236181 235 -2.22044604925031e-16
0.582914572864322 235 -2.22044604925031e-16
0.587939698492462 235 -2.22044604925031e-16
0.592964824120603 235 -2.22044604925031e-16
0.597989949748744 235 -2.22044604925031e-16
